University Name,Detail URL,Phone,Program Name,Duration,Fee/Sem,Merit Deadline
"National University Of Computer And Emerging Sciences, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-computer-and-emerging-sciences-islamabad-fast-nu-islamabad-ins-64,051831410029,BS - Data Science,4 Years,160000,04-07-2025
"National University Of Computer And Emerging Sciences, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-computer-and-emerging-sciences-islamabad-fast-nu-islamabad-ins-64,051831410029,BS - Electrical,4 Years,160000,04-07-2025
"National University Of Computer And Emerging Sciences, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-computer-and-emerging-sciences-islamabad-fast-nu-islamabad-ins-64,051831410029,BS - Finance & Accounting,4 Years,160000,04-07-2025
"National University Of Computer And Emerging Sciences, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-computer-and-emerging-sciences-islamabad-fast-nu-islamabad-ins-64,051831410029,BS - Finance & Technoloy,4 Years,160000,04-07-2025
"National University Of Computer And Emerging Sciences, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-computer-and-emerging-sciences-islamabad-fast-nu-islamabad-ins-64,051831410029,BS - Software Engineering,4 Years,160000,04-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Area Studies,4 Years,32700,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Artificial Intelligence,4 Years,104400,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Balochi,4 Years,32700,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Bengali,4 Years,32700,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BBA - Business Administration,2 Years,97500,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BBA (H) - Business Administration,4 Years,97500,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Chinese,4 Years,32700,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Computational Mathematics,4 Years,NA,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Computer Engineering,4 Years,68000,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Computer Science,4 Years,104000,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,AD - Computing,2 Years,104000,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Conflict & Peace Studies,4 Years,79580,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Data Science,4 Years,NA,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Early Childhood Care And Education,4 Years,53910,04-12-2024
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Economics,4 Years,65000,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Economics & Finance,4 Years,65000,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Education [health & Physical],4 Years,53910,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Educational Leadership & Management,4 Years,53910,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Electronics,4 Years,68000,04-12-2024
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - English,4 Years,79000,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Finance & Accounting,4 Years,97500,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - French,4 Years,32700,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - German,4 Years,32700,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Hindi,4 Years,32700,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - History,4 Years,48610,12-12-2022
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Indonesian,4 Years,NA,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Information Technology,4 Years,104400,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - International Relations,4 Years,84580,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Islamic Studies,4 Years,48610,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Korean,4 Years,44850,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Mathematics,4 Years,62000,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Media & Communication,4 Years,84580,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Pakistan Studies,4 Years,48610,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Persian,4 Years,32700,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Psychology,4 Years,84580,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Public Administration,4 Years,87288,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Punjabi,4 Years,32700,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Pushto,4 Years,32700,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Robotic & Intelligent Machine Engineering,4 Years,NA,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Software Engineering,4 Years,104000,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Spanish,4 Years,32700,21-07-2022
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Translation & Interpretation (english),4 Years,51560,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Turkish,4 Years,43310,08-07-2025
"National University Of Modern Languages, Islamabad, Islamabad",https://www.eduvision.edu.pk/national-university-of-modern-languages-islamabad-numl-islamabad-ins-23,0519265100,BS - Urdu,4 Years,43310,08-07-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Biotechnology,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BBA (H) - Business Administration,4 Years,253080,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BE - Chemical,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Chemistry,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BE - Civil,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Computer Science,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Economics,4 Years,225400,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BE - Electrical,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BE - Environmental Engineering,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Finance & Accounting,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Geoinformatics,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BSC (AGRI.) HON - Human Diet & Nutrition,4 Years,174050,30-01-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Industrial Design,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Mass Communication,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Mathematics,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BE - Mechanical,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BE - Metallurgy & Materials,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Physics,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Psychology,4 Years,253080,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Public Administration,4 Years,253080,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BE - Software Engineering,4 Years,174050,21-11-2025
"National University Of Science & Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-science-technology-nust-islamabad-ins-24,05190851400,BS - Tourism & Hospitality,4 Years,174050,21-11-2025
"National University Of Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-technology-nut-islamabad-ins-1555333274,0515476809,BS - Artificial Intelligence,4 Years,115000,12-07-2025
"National University Of Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-technology-nut-islamabad-ins-1555333274,0515476809,BS - Civil,4 Years,115000,12-07-2025
"National University Of Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-technology-nut-islamabad-ins-1555333274,0515476809,BS - Computer Engineering,4 Years,115000,12-07-2025
"National University Of Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-technology-nut-islamabad-ins-1555333274,0515476809,BS - Computer Science,4 Years,115000,12-07-2025
"National University Of Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-technology-nut-islamabad-ins-1555333274,0515476809,BS - Cyber Security,4 Years,115000,12-07-2025
"National University Of Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-technology-nut-islamabad-ins-1555333274,0515476809,BS - Electrical,4 Years,115000,12-07-2025
"National University Of Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-technology-nut-islamabad-ins-1555333274,0515476809,BS - Mechanical,4 Years,115000,12-07-2025
"National University Of Technology, Islamabad",https://www.eduvision.edu.pk/national-university-of-technology-nut-islamabad-ins-1555333274,0515476809,BS - Software Engineering,4 Years,115000,12-07-2025
"Northern University, Islamabad",https://www.eduvision.edu.pk/northern-university-nu-islamabad-ins-703,9262401,,,,
"Pakistan Institute Of Development Economics, Islamabad",https://www.eduvision.edu.pk/pakistan-institute-of-development-economics-pide-islamabad-ins-763,0519248051,,,,
"Pakistan Institute Of Engineering & Applied Sciences, Islamabad",https://www.eduvision.edu.pk/pakistan-institute-of-engineering-applied-sciences-pieas-islamabad-ins-27,051111174327,BS - Chemical,4 Years,98200,28-03-2025
"Pakistan Institute Of Engineering & Applied Sciences, Islamabad",https://www.eduvision.edu.pk/pakistan-institute-of-engineering-applied-sciences-pieas-islamabad-ins-27,051111174327,BS - Computer & Information Sciences,4 Years,104800,28-03-2025
"Pakistan Institute Of Engineering & Applied Sciences, Islamabad",https://www.eduvision.edu.pk/pakistan-institute-of-engineering-applied-sciences-pieas-islamabad-ins-27,051111174327,BS - Metallurgy & Materials,4 Years,112000,28-03-2025
"Pakistan Institute Of Engineering & Applied Sciences, Islamabad",https://www.eduvision.edu.pk/pakistan-institute-of-engineering-applied-sciences-pieas-islamabad-ins-27,051111174327,BS - Physics,4 Years,104800,28-03-2025
"Parc Institute Of Advance Studies In Agriculture, Islamabad",https://www.eduvision.edu.pk/parc-institute-of-advance-studies-in-agriculture-piasa-islamabad-ins-1311503090,519255039,,,,
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Anthropology,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Archaeology,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Biochemistry,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Bioinformatics,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Biotechnology,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Botany,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BBA - Business Administration,4 Years,56355,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BBA - Business Administration,2 Years,56355,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Chemistry,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Computer Science,4 Years,56355,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Defense & Strategic Studies,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Economics,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Electronics,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - English,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Environmental Sciences,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Gender Studies,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Geophysics,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - History,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Information Technology,4 Years,56355,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - International Relations,4 Years,56355,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Mathematics,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Microbiology,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Pakistan Studies,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Physics,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Political Science,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Psychology,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Public Administration,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Social Work,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Sociology,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Statistics,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Tourism & Hospitality,4 Years,54565,29-07-2025
"Quaid-e-azam University, Islamabad",https://www.eduvision.edu.pk/quaid-e-azam-university-qau-islamabad-ins-31,05190644062,BS - Zoology,4 Years,54565,29-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Applied Psychology,4 Years,127118,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Artificial Intelligence,4 Years,160500,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Bio-medical,4 Years,165000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Biomedical Sciences,4 Years,85000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BBA - Business Administration,4 Years,130500,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Business Analytics,4 Years,102000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Clinical Psychology,4 Years,NA,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Computer Arts,4 Years,97000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Computer Science,4 Years,160500,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Computer System,4 Years,90000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Cyber Security,4 Years,144000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Data Science,4 Years,144000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Design,4 Years,76000,30-07-2023
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - English,4 Years,105500,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Film,4 Years,188500,30-07-2023
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Finance & Accounting,4 Years,102000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Game Design,4 Years,97000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Health Care & Business Management,4 Years,102000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Hospitality Management,2 Years,140000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Human Diet & Nutrition,2 Years,114000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - International Relations,4 Years,69000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Islamic Studies,4 Years,118082,30-07-2023
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Mass Communication,4 Years,76000,30-07-2023
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Mathematics,4 Years,147942,30-07-2023
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Media Studies,4 Years,97000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Medical Image Technology,4 Years,115000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Medical Laboratory Technology,4 Years,107000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Nursing,4 Years,128000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Optometry & Orthoptics,4 Years,111000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Physics,4 Years,145618,30-07-2024
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Political Science,4 Years,118082,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Project Management,4 Years,102000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Public Administration,4 Years,67000,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Public Policy & Governance,4 Years,NA,30-07-2024
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Robotic & Intelligent Machine Engineering,4 Years,160500,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Software Engineering,4 Years,160500,30-07-2025
"Riphah International University, Islamabad",https://www.eduvision.edu.pk/riphah-international-university-riu-islamabad-ins-672,051111747424,BS - Speech & Language Pathology,4 Years,111500,30-07-2025
